cell_id,timestamp,rsrp_dbm,rsrq_db,sinr_db,prb_utilization_pct,active_ue_count,rrc_connected_ue,ho_attempt,ho_success,ho_failure,ho_ping_pong,late_ho,early_ho,wrong_cell_ho,dl_throughput_mbps,ul_throughput_mbps,cqi_avg,rlf_count,call_drop_rate_pct
CELL_001_0,2026-04-26T22:30:00,-87.8,-11.6,11.4,28.3,24,25,9,9,0,0,0,0,0,110.9,22.8,12.2,4,0
CELL_001_0,2026-04-26T22:45:00,-93.2,-10.1,11.2,25.6,14,30,13,13,0,0,0,0,0,126.2,13.4,9.1,8,0.33
CELL_001_0,2026-04-26T23:00:00,-85.9,-9.6,10.2,35.3,16,44,7,7,0,0,0,0,0,80.5,15.9,10.8,3,0.29
CELL_001_0,2026-04-26T23:15:00,-77.2,-7.6,8.4,21.6,18,31,10,10,0,0,0,0,0,91.1,26.5,12.1,5,0
CELL_001_0,2026-04-26T23:30:00,-69.3,-11.7,8.5,0,20,27,9,9,0,0,0,0,0,118.8,18.8,11.9,5,0.57
CELL_001_0,2026-04-26T23:45:00,-80.8,-9.4,10.1,12.3,16,23,7,7,0,0,0,0,0,76.4,25.7,8.0,5,0.62
CELL_001_0,2026-04-27T00:00:00,-96.2,-10.3,8.9,28.0,18,35,13,13,0,0,0,0,0,97.4,27.4,6.4,0,0
CELL_001_0,2026-04-27T00:15:00,-76.1,-8.0,12.3,15.1,21,22,12,12,0,0,0,0,0,69.0,16.6,10.5,0,1.82
CELL_001_0,2026-04-27T00:30:00,-74.4,-13.3,9.6,23.0,13,18,10,10,0,0,0,0,0,68.4,20.0,8.2,0,0.98
CELL_001_0,2026-04-27T00:45:00,-88.3,-10.7,7.5,41.7,10,21,6,6,0,0,0,0,0,76.6,18.8,10.4,0,0.8
CELL_001_0,2026-04-27T01:00:00,-86.1,-11.0,12.4,16.2,20,25,16,16,0,0,0,0,0,52.7,15.1,11.0,2,0.78
CELL_001_0,2026-04-27T01:15:00,-87.9,-10.1,13.8,34.9,9,19,12,12,0,0,0,0,0,53.8,20.8,7.2,0,0.14
CELL_001_0,2026-04-27T01:30:00,-86.5,-12.8,10.4,18.6,19,11,15,15,0,0,0,0,0,78.9,14.9,10.6,0,1.57
CELL_001_0,2026-04-27T01:45:00,-85.7,-4.2,12.2,37.4,5,21,6,6,0,0,0,0,0,103.5,22.2,12.0,0,0.85
CELL_001_0,2026-04-27T02:00:00,-77.2,-13.0,10.6,23.5,16,24,11,11,0,0,0,0,0,69.6,11.2,13.2,0,0
CELL_001_0,2026-04-27T02:15:00,-90.8,-5.5,13.0,15.1,18,28,9,9,0,0,0,0,0,114.6,29.2,9.1,4,0.04
CELL_001_0,2026-04-27T02:30:00,-91.8,-10.8,11.4,24.0,14,12,12,12,0,0,0,0,0,86.8,31.6,8.3,6,0
CELL_001_0,2026-04-27T02:45:00,-84.1,-7.4,9.7,27.8,16,16,4,4,0,0,0,0,0,64.7,22.7,11.3,4,0.58
CELL_001_0,2026-04-27T03:00:00,-74.7,-12.7,11.7,28.6,11,18,10,10,0,0,0,0,0,105.2,19.0,15,0,0.19
CELL_001_0,2026-04-27T03:15:00,-80.8,-10.5,16.3,26.4,5,29,9,9,0,0,0,0,0,90.4,18.8,7.6,0,0
CELL_001_0,2026-04-27T03:30:00,-92.5,-9.1,14.9,18.3,13,34,10,10,0,0,0,0,0,79.1,15.4,9.1,6,0
CELL_001_0,2026-04-27T03:45:00,-83.0,-11.3,9.5,11.8,17,32,13,13,0,0,0,0,0,78.1,21.6,9.1,3,1.87
CELL_001_0,2026-04-27T04:00:00,-92.8,-5.8,16.3,19.9,16,18,16,16,0,0,0,0,0,70.0,15.1,10.5,0,1.06
CELL_001_0,2026-04-27T04:15:00,-80.6,-7.5,10.3,6.1,18,20,11,11,0,0,0,0,0,85.7,10.2,11.5,3,1.17
CELL_001_0,2026-04-27T04:30:00,-87.1,-9.7,16.0,13.6,24,16,8,8,0,0,0,0,0,105.0,20.2,12.9,4,0.14
CELL_001_0,2026-04-27T04:45:00,-93.0,-8.5,11.8,26.9,22,21,11,11,0,0,0,0,0,63.4,20.0,11.9,0,0.5
CELL_001_0,2026-04-27T05:00:00,-93.7,-4.1,9.0,10.5,17,18,8,8,0,0,0,0,0,45.1,26.5,9.0,0,0
CELL_001_0,2026-04-27T05:15:00,-99.5,-7.9,11.0,17.8,22,15,11,11,0,0,0,0,0,68.0,23.5,10.0,1,0.9
CELL_001_0,2026-04-27T05:30:00,-82.7,-11.2,10.7,31.2,18,18,8,8,0,0,0,0,0,87.9,21.3,10.4,1,1.11
CELL_001_0,2026-04-27T05:45:00,-75.7,-12.0,7.0,17.1,10,31,7,7,0,0,0,0,0,72.2,24.0,7.7,2,0.43
CELL_001_0,2026-04-27T06:00:00,-82.9,-9.1,11.6,49.7,34,38,13,13,0,0,0,0,0,54.9,24.0,6.8,0,0.7
CELL_001_0,2026-04-27T06:15:00,-74.6,-6.7,13.8,30.6,36,43,15,15,0,0,0,0,0,98.6,23.2,11.0,2,0
CELL_001_0,2026-04-27T06:30:00,-94.1,-16.6,8.8,45.8,22,25,19,19,0,0,0,0,0,69.8,18.6,9.9,9,0.3
CELL_001_0,2026-04-27T06:45:00,-90.6,-9.7,15.8,39.6,27,56,17,17,0,0,0,0,0,60.8,19.6,11.0,2,2.33
CELL_001_0,2026-04-27T07:00:00,-83.0,-4.8,14.6,17.8,42,68,14,14,0,0,0,0,0,76.0,18.9,9.2,0,0.87
CELL_001_0,2026-04-27T07:15:00,-94.6,-12.4,15.4,65.3,34,64,27,27,0,0,0,0,0,81.8,20.2,12.8,2,0
CELL_001_0,2026-04-27T07:30:00,-79.4,-12.2,16.5,87.6,41,89,23,23,0,0,0,0,0,70.7,14.8,8.5,2,1.02
CELL_001_0,2026-04-27T07:45:00,-86.1,-7.4,7.9,66.5,45,45,28,28,0,0,0,0,0,112.8,21.6,7.6,4,0
CELL_001_0,2026-04-27T08:00:00,-86.0,-10.5,4.9,52.4,55,63,33,33,0,0,0,0,0,108.2,20.8,10.4,0,0.51
CELL_001_0,2026-04-27T08:15:00,-84.1,-11.3,7.8,53.1,35,85,34,34,0,0,0,0,0,66.6,23.5,11.0,3,0.76
CELL_001_0,2026-04-27T08:30:00,-68.9,-6.8,11.4,66.8,30,64,24,24,0,0,0,0,0,74.8,16.9,12.9,1,1.9
CELL_001_0,2026-04-27T08:45:00,-87.1,-9.6,16.6,52.6,45,53,27,27,0,0,0,0,0,75.9,26.4,10.8,1,0
CELL_001_0,2026-04-27T09:00:00,-78.4,-8.4,8.9,100,17,123,23,23,0,0,0,0,0,84.8,13.4,14.9,2,0.43
CELL_001_0,2026-04-27T09:15:00,-78.5,-6.7,1.2,74.1,14,85,28,28,0,0,0,0,0,124.4,17.9,11.2,6,0.98
CELL_001_0,2026-04-27T09:30:00,-85.8,-9.9,12.4,0,6,76,31,31,0,0,0,0,0,61.3,20.0,8.6,0,0.63
CELL_001_0,2026-04-27T09:45:00,-83.4,-9.7,9.6,43.1,24,30,18,18,0,0,0,0,0,91.8,16.1,10.0,2,1.49
CELL_001_0,2026-04-27T10:00:00,-84.1,-11.3,9.7,58.1,52,49,36,36,0,0,0,0,0,79.3,17.1,7.5,1,0.13
CELL_001_0,2026-04-27T10:15:00,-94.5,-9.8,15.8,72.2,63,44,27,27,0,0,0,0,0,83.5,22.8,10.5,7,0.65
CELL_001_0,2026-04-27T10:30:00,-85.9,-12.3,4.5,32.1,68,48,34,34,0,0,0,0,0,68.2,15.2,11.1,4,0
CELL_001_0,2026-04-27T10:45:00,-73.4,-11.8,12.0,35.8,70,53,30,30,0,0,0,0,0,89.5,20.7,8.9,0,0.78
CELL_001_0,2026-04-27T11:00:00,-89.9,-13.2,16.7,57.5,60,77,33,33,0,0,0,0,0,89.2,22.3,9.8,3,0.99
CELL_001_0,2026-04-27T11:15:00,-93.3,-8.6,12.3,83.6,9,111,19,19,0,0,0,0,0,108.2,30.5,7.6,5,1.36
CELL_001_0,2026-04-27T11:30:00,-93.0,-9.5,12.1,100,38,122,32,32,0,0,0,0,0,64.9,16.8,11.7,2,0
CELL_001_0,2026-04-27T11:45:00,-85.2,-12.3,14.9,31.1,49,106,20,20,0,0,0,0,0,102.9,29.5,9.7,3,0.68
CELL_001_0,2026-04-27T12:00:00,-81.8,-8.6,14.0,79.2,30,52,27,27,0,0,0,0,0,84.0,16.3,11.3,6,1.09
CELL_001_0,2026-04-27T12:15:00,-78.6,-8.6,15.4,31.0,53,69,32,32,0,0,0,0,0,87.5,19.2,11.3,0,0
CELL_001_0,2026-04-27T12:30:00,-95.2,-5.9,9.6,29.9,38,106,18,18,0,0,0,0,0,85.7,13.5,7.0,5,1.08
CELL_001_0,2026-04-27T12:45:00,-75.9,-5.9,13.5,23.5,40,102,29,29,0,0,0,0,0,86.1,20.0,10.0,0,0
CELL_001_0,2026-04-27T13:00:00,-82.9,-13.2,21.2,25.9,57,77,19,19,0,0,0,0,0,110.3,15.7,8.3,2,0.31
CELL_001_0,2026-04-27T13:15:00,-75.1,-13.5,14.7,21.3,58,67,22,22,0,0,0,0,0,72.0,21.7,8.0,2,1.06
CELL_001_0,2026-04-27T13:30:00,-79.6,-7.8,18.1,59.3,30,99,33,33,0,0,0,0,0,75.8,17.4,10.2,0,1.21
CELL_001_0,2026-04-27T13:45:00,-76.6,-8.8,8.2,65.8,29,73,33,33,0,0,0,0,0,98.2,17.0,10.0,3,0
CELL_001_0,2026-04-27T14:00:00,-78.4,-9.7,11.1,100,48,80,26,26,0,0,0,0,0,77.2,29.1,10.5,0,0.15
CELL_001_0,2026-04-27T14:15:00,-83.4,-13.9,8.7,57.9,35,75,40,40,0,0,0,0,0,69.3,22.9,11.4,0,1.08
CELL_001_0,2026-04-27T14:30:00,-90.0,-13.4,12.8,100,40,60,33,33,0,0,0,0,0,59.5,12.1,9.4,1,0.33
CELL_001_0,2026-04-27T14:45:00,-95.5,-4.4,10.3,63.8,45,37,24,24,0,0,0,0,0,71.4,26.6,11.5,0,0
CELL_001_0,2026-04-27T15:00:00,-88.3,-16.1,7.9,62.0,38,82,33,33,0,0,0,0,0,70.5,28.1,10.0,0,0.06
CELL_001_0,2026-04-27T15:15:00,-79.7,-9.0,13.7,66.0,50,54,19,19,0,0,0,0,0,57.5,18.2,12.6,1,0.76
CELL_001_0,2026-04-27T15:30:00,-92.9,-10.6,18.2,63.6,28,49,24,24,0,0,0,0,0,37.1,19.5,10.9,0,1.36
CELL_001_0,2026-04-27T15:45:00,-76.7,-14.7,6.8,49.5,62,71,30,30,0,0,0,0,0,88.0,29.6,10.4,5,1.23
CELL_001_0,2026-04-27T16:00:00,-94.6,-10.8,10.1,47.2,37,90,21,21,0,0,0,0,0,84.5,16.8,9.9,5,0.06
CELL_001_0,2026-04-27T16:15:00,-82.8,-11.6,3.0,83.0,48,75,25,25,0,0,0,0,0,83.5,27.8,10.4,0,0.86
CELL_001_0,2026-04-27T16:30:00,-89.9,-9.7,10.8,44.6,45,41,31,31,0,0,0,0,0,75.0,16.3,11.5,2,1.43
CELL_001_0,2026-04-27T16:45:00,-82.5,-13.4,4.4,48.0,35,26,20,20,0,0,0,0,0,117.1,14.8,11.0,0,0.37
CELL_001_0,2026-04-27T17:00:00,-99.1,-8.9,12.7,22.1,26,48,12,12,0,0,0,0,0,76.6,16.7,9.6,0,1.31
CELL_001_0,2026-04-27T17:15:00,-81.7,-9.0,10.3,52.2,12,60,20,20,0,0,0,0,0,57.4,19.4,8.5,4,1.12
CELL_001_0,2026-04-27T17:30:00,-74.3,-13.1,9.9,37.0,20,55,20,20,0,0,0,0,0,93.8,14.5,8.0,0,0.36
CELL_001_0,2026-04-27T17:45:00,-99.2,-8.1,17.1,61.5,27,78,21,21,0,0,0,0,0,72.3,15.6,10.4,0,0.1
CELL_001_0,2026-04-27T18:00:00,-90.2,-3.6,6.6,82.6,13,75,21,21,0,0,0,0,0,60.3,23.0,8.7,1,1.15
CELL_001_0,2026-04-27T18:15:00,-78.7,-16.5,12.6,33.2,42,42,19,19,0,0,0,0,0,62.7,27.2,8.5,4,1.43
CELL_001_0,2026-04-27T18:30:00,-74.2,-11.9,13.4,43.6,23,26,20,20,0,0,0,0,0,90.2,29.1,10.5,2,1.0
CELL_001_0,2026-04-27T18:45:00,-87.1,-10.8,13.6,33.8,24,60,25,25,0,0,0,0,0,89.4,22.9,9.8,0,0
CELL_001_0,2026-04-27T19:00:00,-89.6,-9.4,7.9,50.1,23,30,16,16,0,0,0,0,0,113.8,23.0,12.2,6,0
CELL_001_0,2026-04-27T19:15:00,-88.8,-8.6,9.5,46.8,20,38,23,23,0,0,0,0,0,70.6,21.3,10.2,3,0.28
CELL_001_0,2026-04-27T19:30:00,-91.7,-8.4,10.3,39.4,16,48,17,17,0,0,0,0,0,59.3,26.7,6.8,0,0.16
CELL_001_0,2026-04-27T19:45:00,-89.0,-9.6,8.2,46.4,28,52,15,15,0,0,0,0,0,60.3,20.3,13.2,0,0.75
CELL_001_0,2026-04-27T20:00:00,-86.1,-12.9,15.8,24.4,30,50,10,10,0,0,0,0,0,61.3,17.1,15,0,0.15
CELL_001_0,2026-04-27T20:15:00,-79.9,-14.6,13.4,42.7,23,46,8,8,0,0,0,0,0,83.6,16.7,9.9,1,0
CELL_001_0,2026-04-27T20:30:00,-77.1,-11.6,17.8,37.3,15,41,12,12,0,0,0,0,0,59.7,24.7,10.8,0,0.37
CELL_001_0,2026-04-27T20:45:00,-69.6,-10.6,5.9,0,21,31,10,10,0,0,0,0,0,62.2,25.2,12.6,2,0
CELL_001_0,2026-04-27T21:00:00,-60.1,-8.2,10.1,33.3,24,49,17,17,0,0,0,0,0,86.3,13.6,8.9,0,1.09
CELL_001_0,2026-04-27T21:15:00,-89.8,-4.4,13.5,6.2,28,33,12,12,0,0,0,0,0,102.0,23.8,10.8,0,0.86
CELL_001_0,2026-04-27T21:30:00,-88.8,-12.0,16.3,38.7,16,49,10,10,0,0,0,0,0,101.9,25.4,8.9,1,0
CELL_001_0,2026-04-27T21:45:00,-79.1,-10.2,11.2,25.3,8,22,16,16,0,0,0,0,0,77.7,20.3,10.6,0,0.78
CELL_001_0,2026-04-27T22:00:00,-83.6,-5.6,12.7,43.7,20,36,9,9,0,0,0,0,0,77.1,22.3,10.6,3,1.32
CELL_001_0,2026-04-27T22:15:00,-81.8,-9.4,16.3,40.6,14,32,11,11,0,0,0,0,0,110.4,26.8,7.5,4,0
CELL_001_0,2026-04-27T22:30:00,-87.1,-8.3,15.6,34.1,23,41,8,8,0,0,0,0,0,52.1,18.6,8.9,0,0.66
CELL_001_0,2026-04-27T22:45:00,-84.0,-7.0,12.0,43.7,23,19,13,13,0,0,0,0,0,46.3,12.5,12.0,4,0
CELL_001_0,2026-04-27T23:00:00,-97.8,-10.3,9.7,4.0,16,30,7,7,0,0,0,0,0,83.8,21.9,11.0,5,0
CELL_001_0,2026-04-27T23:15:00,-78.8,-10.1,12.3,36.4,17,20,3,3,0,0,0,0,0,83.6,22.4,10.4,9,1.52
CELL_001_0,2026-04-27T23:30:00,-76.5,-5.0,11.2,28.2,17,16,8,8,0,0,0,0,0,73.5,18.2,12.6,0,0.19
CELL_001_0,2026-04-27T23:45:00,-100.5,-13.0,13.3,19.5,14,14,14,14,0,0,0,0,0,85.9,25.1,9.6,7,0
CELL_001_0,2026-04-28T00:00:00,-93.4,-11.5,15.9,11.0,17,30,9,9,0,0,0,0,0,55.0,12.1,8.3,1,0.32
CELL_001_0,2026-04-28T00:15:00,-87.1,-10.2,11.2,29.3,8,27,7,7,0,0,0,0,0,100.4,21.0,10.5,0,2.52
CELL_001_0,2026-04-28T00:30:00,-78.5,-11.4,13.0,24.5,15,23,6,6,0,0,0,0,0,97.3,12.2,10.2,2,0.76
CELL_001_0,2026-04-28T00:45:00,-73.3,-13.9,14.1,27.2,10,26,12,12,0,0,0,0,0,66.2,18.3,7.0,3,0.78
CELL_001_0,2026-04-28T01:00:00,-96.7,-13.4,11.1,18.4,17,25,7,7,0,0,0,0,0,74.1,24.4,9.9,0,0.23
CELL_001_0,2026-04-28T01:15:00,-67.1,-11.6,7.7,27.9,11,31,11,11,0,0,0,0,0,67.7,14.4,10.5,1,0.6
CELL_001_0,2026-04-28T01:30:00,-94.4,-11.7,5.9,26.9,23,23,8,8,0,0,0,0,0,85.8,20.6,10.5,5,0
CELL_001_0,2026-04-28T01:45:00,-79.9,-9.5,16.6,5.9,6,23,12,12,0,0,0,0,0,55.9,30.9,6.3,1,0
CELL_001_0,2026-04-28T02:00:00,-95.8,-4.8,14.7,37.2,12,21,12,12,0,0,0,0,0,89.9,24.1,7.6,5,0
CELL_001_0,2026-04-28T02:15:00,-81.2,-12.9,14.3,33.4,0,25,12,12,0,0,0,0,0,86.1,14.7,10.1,2,0
CELL_001_0,2026-04-28T02:30:00,-82.2,-8.2,17.6,13.7,9,13,9,9,0,0,0,0,0,71.2,22.3,6.9,3,2.71
CELL_001_0,2026-04-28T02:45:00,-80.0,-7.6,8.8,37.2,10,24,9,9,0,0,0,0,0,73.4,21.8,10.4,2,0.59
CELL_001_0,2026-04-28T03:00:00,-65.9,-9.5,11.7,24.1,15,34,6,6,0,0,0,0,0,116.0,17.8,5.6,4,0.76
CELL_001_0,2026-04-28T03:15:00,-90.9,-12.7,8.1,18.7,11,23,15,15,0,0,0,0,0,42.3,23.0,15,1,1.32
CELL_001_0,2026-04-28T03:30:00,-90.4,-10.1,6.7,9.5,14,19,12,12,0,0,0,0,0,46.1,23.5,13.3,3,1.6
CELL_001_0,2026-04-28T03:45:00,-81.8,-10.4,7.7,7.8,11,33,7,7,0,0,0,0,0,105.8,17.2,6.1,1,0
CELL_001_0,2026-04-28T04:00:00,-87.3,-7.3,7.9,38.9,16,25,12,12,0,0,0,0,0,75.4,18.2,11.3,0,0.09
CELL_001_0,2026-04-28T04:15:00,-91.7,-10.8,6.3,20.6,9,23,11,11,0,0,0,0,0,68.4,15.6,11.4,3,1.07
CELL_001_0,2026-04-28T04:30:00,-75.2,-9.7,15.3,25.3,15,29,7,7,0,0,0,0,0,74.0,21.9,10.8,3,0.46
CELL_001_0,2026-04-28T04:45:00,-82.4,-7.9,5.6,20.8,8,19,15,15,0,0,0,0,0,70.4,11.4,5.5,8,0.07
CELL_001_0,2026-04-28T05:00:00,-76.5,-5.2,15.4,22.3,15,31,7,7,0,0,0,0,0,76.5,22.3,11.8,2,0.27
CELL_001_0,2026-04-28T05:15:00,-76.8,-18.9,9.6,13.2,17,32,9,9,0,0,0,0,0,96.4,8.4,9.9,7,0.78
CELL_001_0,2026-04-28T05:30:00,-81.0,-10.8,2.3,5.0,9,26,8,8,0,0,0,0,0,81.4,29.0,12.4,0,0.01
CELL_001_0,2026-04-28T05:45:00,-81.3,-11.7,11.3,6.7,11,28,10,10,0,0,0,0,0,84.2,22.9,10.9,1,1.03
CELL_001_0,2026-04-28T06:00:00,-88.7,-13.7,14.8,34.4,43,52,28,28,0,0,0,0,0,87.7,18.3,10.7,5,0.27
CELL_001_0,2026-04-28T06:15:00,-93.4,-11.9,12.1,24.9,0,67,24,24,0,0,0,0,0,78.5,17.4,12.9,1,0.5
CELL_001_0,2026-04-28T06:30:00,-96.2,-11.3,10.4,26.5,29,57,20,20,0,0,0,0,0,92.1,17.3,13.6,1,0.23
CELL_001_0,2026-04-28T06:45:00,-75.5,-13.3,3.3,67.1,45,53,12,12,0,0,0,0,0,96.8,18.3,7.6,3,0.73
CELL_001_0,2026-04-28T07:00:00,-84.4,-10.0,12.7,35.2,28,72,16,16,0,0,0,0,0,60.0,11.7,9.2,1,0.76
CELL_001_0,2026-04-28T07:15:00,-74.0,-9.2,14.0,52.0,27,56,23,23,0,0,0,0,0,96.2,19.4,7.0,3,0.34
CELL_001_0,2026-04-28T07:30:00,-88.0,-13.5,14.0,22.8,26,59,26,26,0,0,0,0,0,60.1,10.9,9.4,2,0
CELL_001_0,2026-04-28T07:45:00,-89.4,-10.1,16.1,58.7,31,56,23,23,0,0,0,0,0,77.2,25.4,10.4,1,0
CELL_001_0,2026-04-28T08:00:00,-104.6,-11.9,11.3,64.1,62,99,31,31,0,0,0,0,0,76.4,18.7,10.3,0,0
CELL_001_0,2026-04-28T08:15:00,-88.4,-7.6,14.8,74.7,53,60,17,17,0,0,0,0,0,24.3,26.2,11.1,1,0.66
CELL_001_0,2026-04-28T08:30:00,-95.0,-8.0,17.0,47.8,44,38,19,19,0,0,0,0,0,98.3,17.7,7.1,0,1.3
CELL_001_0,2026-04-28T08:45:00,-71.6,-10.0,8.1,83.8,38,30,23,23,0,0,0,0,0,74.7,17.3,10.3,5,1.43
CELL_001_0,2026-04-28T09:00:00,-74.1,-5.6,7.8,32.5,41,49,19,19,0,0,0,0,0,89.4,31.2,15,0,0.6
CELL_001_0,2026-04-28T09:15:00,-86.2,-6.6,13.4,84.3,52,70,22,22,0,0,0,0,0,88.9,22.2,8.9,3,1.38
CELL_001_0,2026-04-28T09:30:00,-79.2,-7.9,9.4,72.3,40,54,22,22,0,0,0,0,0,64.5,25.4,8.8,7,0.14
CELL_001_0,2026-04-28T09:45:00,-94.4,-4.5,14.0,80.5,56,76,33,33,0,0,0,0,0,56.6,21.9,8.6,7,0.55
CELL_001_0,2026-04-28T10:00:00,-92.6,-9.1,12.9,100,52,90,17,17,0,0,0,0,0,86.7,18.1,9.7,3,0
CELL_001_0,2026-04-28T10:15:00,-78.5,-10.5,7.8,85.7,51,78,46,46,0,0,0,0,0,111.1,19.6,9.3,5,0
CELL_001_0,2026-04-28T10:30:00,-91.7,-11.9,24.2,77.9,49,82,29,29,0,0,0,0,0,73.2,23.2,10.7,8,1.62
CELL_001_0,2026-04-28T10:45:00,-86.4,-10.4,6.5,74.7,69,53,22,22,0,0,0,0,0,79.6,18.3,10.2,4,0.79
CELL_001_0,2026-04-28T11:00:00,-84.1,-14.2,18.1,62.0,30,66,24,24,0,0,0,0,0,56.0,24.7,11.6,0,0
CELL_001_0,2026-04-28T11:15:00,-79.4,-10.2,10.4,100,42,107,35,35,0,0,0,0,0,76.0,18.7,11.4,2,0.3
CELL_001_0,2026-04-28T11:30:00,-77.4,-10.5,12.7,94.3,47,75,27,27,0,0,0,0,0,55.6,22.1,12.3,0,0
CELL_001_0,2026-04-28T11:45:00,-74.6,-7.4,9.9,100,55,91,32,32,0,0,0,0,0,83.2,21.0,9.4,0,0.36
CELL_001_0,2026-04-28T12:00:00,-88.6,-4.0,19.0,52.8,67,80,22,22,0,0,0,0,0,94.3,25.2,9.3,0,0.87
CELL_001_0,2026-04-28T12:15:00,-88.7,-7.2,5.7,35.5,46,61,29,29,0,0,0,0,0,75.2,18.6,9.6,3,0.19
CELL_001_0,2026-04-28T12:30:00,-77.5,-8.5,8.4,57.6,41,59,28,28,0,0,0,0,0,77.2,27.8,9.2,4,1.87
CELL_001_0,2026-04-28T12:45:00,-86.3,-11.3,15.7,69.9,27,98,26,26,0,0,0,0,0,76.5,18.5,10.6,0,0.86
CELL_001_0,2026-04-28T13:00:00,-88.5,-16.9,14.5,100,37,46,27,27,0,0,0,0,0,66.8,15.6,13.1,4,0
CELL_001_0,2026-04-28T13:15:00,-85.7,-10.0,13.4,41.5,45,93,31,31,0,0,0,0,0,91.1,7.3,11.0,1,0
CELL_001_0,2026-04-28T13:30:00,-83.5,-6.9,12.6,40.3,53,90,29,29,0,0,0,0,0,104.6,6.1,8.6,3,0.48
CELL_001_0,2026-04-28T13:45:00,-90.8,-8.6,9.7,67.2,48,88,22,22,0,0,0,0,0,50.1,27.8,8.0,0,0
CELL_001_0,2026-04-28T14:00:00,-66.7,-11.9,4.2,95.5,50,40,28,28,0,0,0,0,0,92.3,18.2,7.9,0,1.07
CELL_001_0,2026-04-28T14:15:00,-76.6,-11.8,12.1,27.8,38,57,31,31,0,0,0,0,0,93.3,20.1,12.7,2,1.39
CELL_001_0,2026-04-28T14:30:00,-90.8,-6.6,13.1,4.7,51,61,36,36,0,0,0,0,0,85.2,17.2,10.6,2,0.55
CELL_001_0,2026-04-28T14:45:00,-84.4,-12.2,11.0,50.4,48,92,18,18,0,0,0,0,0,65.7,20.3,10.4,5,1.44
CELL_001_0,2026-04-28T15:00:00,-95.6,-8.1,18.7,58.9,40,50,33,33,0,0,0,0,0,69.4,17.3,8.4,1,1.04
CELL_001_0,2026-04-28T15:15:00,-90.9,-5.4,14.1,33.6,23,71,32,32,0,0,0,0,0,65.9,24.5,14.4,4,1.45
CELL_001_0,2026-04-28T15:30:00,-80.0,-9.0,6.5,58.9,62,73,23,23,0,0,0,0,0,77.4,25.7,8.0,3,1.01
CELL_001_0,2026-04-28T15:45:00,-81.1,-7.4,17.0,74.2,52,81,29,29,0,0,0,0,0,85.8,14.0,6.9,0,0.62
CELL_001_0,2026-04-28T16:00:00,-79.1,-9.6,13.0,100,21,33,15,15,0,0,0,0,0,77.2,13.9,9.0,7,0.52
CELL_001_0,2026-04-28T16:15:00,-82.4,-8.9,12.5,68.4,18,69,21,21,0,0,0,0,0,73.1,23.5,11.3,0,0.5
CELL_001_0,2026-04-28T16:30:00,-83.9,-5.9,4.1,39.1,41,68,32,32,0,0,0,0,0,97.5,18.2,5.4,2,0.7
CELL_001_0,2026-04-28T16:45:00,-76.3,-16.4,11.4,76.4,38,21,16,16,0,0,0,0,0,62.3,10.9,8.6,6,1.21
CELL_001_0,2026-04-28T17:00:00,-85.0,-10.1,15.7,36.4,48,58,27,27,0,0,0,0,0,68.4,22.8,10.0,0,0.37
CELL_001_0,2026-04-28T17:15:00,-99.3,-11.0,13.4,59.7,6,68,15,15,0,0,0,0,0,63.2,20.7,9.6,1,0.58
CELL_001_0,2026-04-28T17:30:00,-93.9,-9.5,12.3,50.8,27,59,26,26,0,0,0,0,0,60.4,29.7,8.0,4,0.88
CELL_001_0,2026-04-28T17:45:00,-79.4,-11.1,14.0,36.3,45,11,26,26,0,0,0,0,0,46.4,22.3,9.8,2,0
CELL_001_0,2026-04-28T18:00:00,-84.5,-9.5,16.5,27.8,35,59,23,23,0,0,0,0,0,124.8,26.8,6.0,3,0
CELL_001_0,2026-04-28T18:15:00,-94.3,-15.9,18.3,14.7,37,49,24,24,0,0,0,0,0,84.2,26.2,9.3,2,0
CELL_001_0,2026-04-28T18:30:00,-82.4,-5.1,12.9,73.1,11,41,17,17,0,0,0,0,0,89.0,21.1,8.5,0,0
CELL_001_0,2026-04-28T18:45:00,-96.5,-6.3,15.2,70.2,28,44,26,26,0,0,0,0,0,57.8,13.0,13.0,0,0.06
CELL_001_0,2026-04-28T19:00:00,-75.5,-9.0,13.0,63.8,37,32,21,21,0,0,0,0,0,84.6,17.1,9.9,2,0.93
CELL_001_0,2026-04-28T19:15:00,-86.8,-14.7,9.9,58.3,32,57,10,10,0,0,0,0,0,68.0,19.5,10.3,5,0.89
CELL_001_0,2026-04-28T19:30:00,-74.6,-7.5,9.9,59.7,13,29,15,15,0,0,0,0,0,73.0,21.5,10.9,2,0.88
CELL_001_0,2026-04-28T19:45:00,-85.5,-11.6,11.3,14.0,11,36,21,21,0,0,0,0,0,96.3,22.8,11.9,0,1.26
CELL_001_0,2026-04-28T20:00:00,-92.6,-9.1,17.1,34.1,25,22,17,17,0,0,0,0,0,115.2,20.3,7.7,1,0.41
CELL_001_0,2026-04-28T20:15:00,-67.5,-8.2,9.5,58.5,24,33,15,15,0,0,0,0,0,83.3,22.9,10.5,0,0
CELL_001_0,2026-04-28T20:30:00,-88.1,-9.4,8.8,51.4,18,31,14,14,0,0,0,0,0,70.1,19.6,11.9,0,0.8
CELL_001_0,2026-04-28T20:45:00,-81.9,-5.8,17.1,49.7,21,31,14,14,0,0,0,0,0,78.7,19.4,11.0,1,0
